timestamp,accX,accY,accZ,Subject_ID,Age,Height_cm,Weight_kg
2000,-0.7959,-0.008301,0.5878899999999999,2,51,181,80
2020,-0.80908,-0.014648,0.58081,2,51,181,80
2040,-0.79492,-0.008301,0.59131,2,51,181,80
2060,-0.80395,-0.006104,0.59351,2,51,181,80
2080,-0.80518,-0.008301,0.59473,2,51,181,80
2100,-0.802,-0.011719,0.58813,2,51,181,80
2120,-0.79907,-0.013916,0.59888,2,51,181,80
2140,-0.80981,-0.007324,0.59619,2,51,181,80
2160,-0.7998,-0.009521,0.5957,2,51,181,80
2180,-0.78809,-0.004883,0.57739,2,51,181,80
2200,-0.80884,-0.031494,0.58325,2,51,181,80
2220,-0.81128,-0.026855,0.5791,2,51,181,80
2240,-0.81006,-0.008301,0.5996100000000001,2,51,181,80
2260,-0.80493,-0.023193,0.58008,2,51,181,80
2280,-0.79688,-0.017578,0.58154,2,51,181,80
2300,-0.80981,-0.0141599999999999,0.5856899999999999,2,51,181,80
2320,-0.8012699999999999,-0.009033,0.58716,2,51,181,80
2340,-0.7971199999999999,-0.005615,0.58496,2,51,181,80
2360,-0.80298,-0.011963,0.58032,2,51,181,80
2380,-0.8024899999999999,-0.015137,0.5852,2,51,181,80
2400,-0.80371,-0.0144039999999999,0.59424,2,51,181,80
2420,-0.80518,-0.024902,0.57471,2,51,181,80
2440,-0.7924800000000001,-0.005859,0.58911,2,51,181,80
2460,-0.7981,-0.010254,0.58545,2,51,181,80
2480,-0.8024899999999999,-0.01001,0.5896,2,51,181,80
2500,-0.7951699999999999,-0.015625,0.59522,2,51,181,80
2520,-0.80005,-0.012451,0.5957,2,51,181,80
2540,-0.80591,-0.019043,0.5898399999999999,2,51,181,80
2560,-0.79907,-0.005615,0.5918,2,51,181,80
2580,-0.80737,-0.029785,0.5791,2,51,181,80
2600,-0.80078,-0.00415,0.59106,2,51,181,80
2620,-0.7983399999999999,-0.004395,0.59351,2,51,181,80
2640,-0.80273,0.003418,0.6049800000000001,2,51,181,80
2660,-0.80347,-0.007324,0.5798300000000001,2,51,181,80
2680,-0.8024899999999999,-0.007812,0.5813,2,51,181,80
2700,-0.79761,-0.009033,0.5976600000000001,2,51,181,80
2720,-0.79688,-0.0063479999999999,0.5844699999999999,2,51,181,80
2740,-0.79883,-0.009766,0.59155,2,51,181,80
2760,-0.80957,-0.02124,0.57617,2,51,181,80
2780,-0.8081,-0.012451,0.57422,2,51,181,80
2800,-0.81201,-0.0141599999999999,0.58057,2,51,181,80
2820,-0.80981,-0.008789,0.5813,2,51,181,80
2840,-0.7924800000000001,-0.007324,0.5786100000000001,2,51,181,80
2860,-0.7966300000000001,-0.006104,0.59228,2,51,181,80
2880,-0.80566,-0.0129389999999999,0.58643,2,51,181,80
2900,-0.80493,-0.020996,0.57105,2,51,181,80
2920,-0.80908,-0.016113,0.59375,2,51,181,80
2940,-0.8103,-0.021973,0.5778800000000001,2,51,181,80
2960,-0.80566,-0.015381,0.59448,2,51,181,80
2980,-0.79883,-0.010742,0.59375,2,51,181,80
3000,-0.80981,-0.011963,0.58935,2,51,181,80
3020,-0.80737,-0.006592,0.59009,2,51,181,80
3040,-0.802,-0.003906,0.59863,2,51,181,80
3060,-0.7973600000000001,-0.017334,0.58691,2,51,181,80
3080,-0.80737,-0.005371,0.58838,2,51,181,80
3100,-0.7973600000000001,-0.009521,0.59228,2,51,181,80
3120,-0.81323,-0.028564,0.58862,2,51,181,80
3140,-0.8032199999999999,-0.013916,0.58154,2,51,181,80
3160,-0.80029,-0.006836,0.59058,2,51,181,80
3180,-0.80176,-0.013184,0.59058,2,51,181,80
3200,-0.7932100000000001,-0.008789,0.59228,2,51,181,80
3220,-0.8103,-0.019775,0.5786100000000001,2,51,181,80
3240,-0.78784,-0.018311,0.59668,2,51,181,80
3260,-0.80615,-0.005859,0.5878899999999999,2,51,181,80
3280,-0.81226,0.0070799999999999,0.60278,2,51,181,80
3300,-0.7966300000000001,-0.006592,0.59131,2,51,181,80
3320,-0.7983399999999999,-0.010254,0.59375,2,51,181,80
3340,-0.8042,-0.003418,0.5896,2,51,181,80
3360,-0.80493,-0.0202639999999999,0.5827600000000001,2,51,181,80
3380,-0.80078,-0.00415,0.59668,2,51,181,80
3400,-0.8064,-0.010742,0.5957,2,51,181,80
3420,-0.79688,-0.007324,0.58862,2,51,181,80
3440,-0.8044399999999999,-0.016357,0.6001,2,51,181,80
3460,-0.80273,-0.021973,0.57593,2,51,181,80
3480,-0.79468,-0.008057,0.59302,2,51,181,80
3500,-0.8015100000000001,-0.003418,0.59277,2,51,181,80
3520,-0.79785,-0.0141599999999999,0.5852,2,51,181,80
3540,-0.80298,-0.019531,0.5783699999999999,3,38,171,61
3560,-0.81445,-0.017334,0.57715,3,38,171,61
3580,-0.80273,-0.019287,0.58643,3,38,171,61
3600,-0.8015100000000001,-0.012451,0.5852,3,38,171,61
3620,-0.7981,-0.0275879999999999,0.59863,3,38,171,61
3640,-0.7983399999999999,-0.012695,0.59253,3,38,171,61
3660,-0.81226,-0.006104,0.58935,3,38,171,61
3680,-0.8012699999999999,-0.015137,0.57568,3,38,171,61
3700,-0.80078,-0.0031739999999999,0.59106,3,38,171,61
3720,-0.79785,-0.008057,0.59302,3,38,171,61
3740,-0.79932,-0.006592,0.5874,3,38,171,61
3760,-0.80273,-0.015137,0.5844699999999999,3,38,171,61
3780,-0.80957,-0.01123,0.60742,3,38,171,61
3800,-0.802,-0.0021969999999999,0.59277,3,38,171,61
3820,-0.8015100000000001,-0.016602,0.57153,3,38,171,61
3840,-0.80078,-0.008545,0.5918,3,38,171,61
3860,-0.7998,-0.008545,0.59619,3,38,171,61
3880,-0.81201,-0.0141599999999999,0.58057,3,38,171,61
3900,-0.79761,-0.008545,0.59644,3,38,171,61
3920,-0.8103,-0.021973,0.5778800000000001,3,38,171,61
3940,-0.7998,-0.008545,0.58643,3,38,171,61
3960,-0.80371,-0.009033,0.59815,3,38,171,61
3980,-0.80835,-0.005371,0.59692,3,38,171,61
4000,-0.81079,-0.016602,0.5813,3,38,171,61
4020,-0.8044399999999999,-0.023193,0.57153,3,38,171,61
4040,-0.7959,-0.007812,0.58813,3,38,171,61
4060,-0.80225,-0.005371,0.59497,3,38,171,61
4080,-0.8012699999999999,-0.019043,0.56763,3,38,171,61
4100,-0.7971199999999999,-0.005127,0.5918,3,38,171,61
4120,-0.7973600000000001,-0.009033,0.59106,3,38,171,61
4140,-0.79614,-0.011963,0.5874,3,38,171,61
4160,-0.80493,-0.010986,0.59692,3,38,171,61
4180,-0.80493,-0.016846,0.58032,3,38,171,61
4200,-0.80176,-0.007324,0.59644,3,38,171,61
4220,-0.8085899999999999,-0.021729,0.57227,3,38,171,61
4240,-0.80273,-0.013672,0.59644,3,38,171,61
4260,-0.78809,-0.016357,0.58667,3,38,171,61
4280,-0.8042,-0.022461,0.59326,3,38,171,61
4300,-0.80566,-0.007812,0.59131,3,38,171,61
4320,-0.7971199999999999,-0.009033,0.59619,3,38,171,61
4340,-0.80542,-0.015137,0.58765,3,38,171,61
4360,-0.81152,-0.018799,0.58838,3,38,171,61
4380,-0.79761,-0.007324,0.59326,3,38,171,61
4400,-0.81323,-0.020996,0.57886,3,38,171,61
4420,-0.80029,-0.008545,0.58862,3,38,171,61
4440,-0.80493,-0.0222169999999999,0.57153,3,38,171,61
4460,-0.80737,-0.016602,0.58618,3,38,171,61
4480,-0.80176,-0.006104,0.59717,3,38,171,61
4500,-0.8042,-0.004395,0.59497,3,38,171,61
4520,-0.80518,-0.028564,0.5778800000000001,3,38,171,61
4540,-0.79883,-0.002441,0.5813,3,38,171,61
4560,-0.80029,-0.022705,0.58301,3,38,171,61
4580,-0.7954100000000001,-0.0021969999999999,0.58105,3,38,171,61
4600,-0.7959,-0.0063479999999999,0.58618,3,38,171,61
4620,-0.80566,-0.005859,0.58935,3,38,171,61
4640,-0.7998,-0.005615,0.59546,3,38,171,61
4660,-0.79785,-0.013916,0.58862,3,38,171,61
4680,-0.79175,-0.01123,0.58862,3,38,171,61
4700,-0.80542,-0.019775,0.5744600000000001,3,38,171,61
4720,-0.7998,-0.010254,0.58667,3,38,171,61
4740,-0.802,-0.008789,0.59131,3,38,171,61
4760,-0.8064,-0.023926,0.5817899999999999,3,38,171,61
4780,-0.80029,-0.010742,0.59473,3,38,171,61
4800,-0.79614,-0.005615,0.59497,3,38,171,61
4820,-0.80347,-0.01123,0.58935,3,38,171,61
4840,-0.80347,-0.007812,0.59351,3,38,171,61
4860,-0.7998,-0.011719,0.59351,3,38,171,61
4880,-0.80005,-0.009766,0.59668,3,38,171,61
4900,-0.7966300000000001,0.000977,0.58691,3,38,171,61
4920,-0.80176,-0.001465,0.5976600000000001,3,38,171,61
4940,-0.81152,-0.024658,0.57422,3,38,171,61
4960,-0.80542,-0.013916,0.5786100000000001,3,38,171,61
4980,-0.81055,-0.016602,0.5766600000000001,3,38,171,61
5000,-0.79785,-0.010742,0.59204,3,38,171,61
5020,-0.8103,-0.025635,0.58154,3,38,171,61
5040,-0.8032199999999999,-0.007324,0.58862,3,38,171,61
5060,-0.80957,-0.008301,0.58911,4,41,160,76
5080,-0.80591,-0.010498,0.6023,4,41,160,76
5100,-0.80786,-0.008301,0.58765,4,41,160,76
5120,-0.79932,-0.01123,0.5957,4,41,160,76
5140,-0.80078,-0.018555,0.58301,4,41,160,76
5160,-0.80957,-0.022705,0.58691,4,41,160,76
5180,-0.80688,-0.026855,0.58691,4,41,160,76
5200,-0.81226,-0.004395,0.60107,4,41,160,76
5220,-0.8012699999999999,-0.0063479999999999,0.58887,4,41,160,76
5240,-0.81592,-0.018311,0.58008,4,41,160,76
5260,-0.82153,0.002686,0.61841,4,41,160,76
5280,-0.8032199999999999,-0.02124,0.5664100000000001,4,41,160,76
5300,-0.80518,-0.010742,0.59692,4,41,160,76
5320,-0.81006,-0.025879,0.5852,4,41,160,76
5340,-0.78613,-0.003906,0.59473,4,41,160,76
5360,-0.80273,-0.0092769999999999,0.59351,4,41,160,76
5380,-0.81103,-0.02124,0.5852,4,41,160,76
5400,-0.80347,-0.029053,0.5791,4,41,160,76
5420,-0.8032199999999999,-0.02124,0.5664100000000001,4,41,160,76
5440,-0.80225,-0.008301,0.58935,4,41,160,76
5460,-0.80688,-0.0141599999999999,0.59082,4,41,160,76
5480,-0.79492,-0.0141599999999999,0.58105,4,41,160,76
5500,-0.8012699999999999,-0.01001,0.58813,4,41,160,76
5520,-0.802,-0.000977,0.58911,4,41,160,76
5540,-0.80835,-0.019043,0.5776399999999999,4,41,160,76
5560,-0.80029,-0.012695,0.59326,4,41,160,76
5580,-0.7954100000000001,-0.005615,0.5835,4,41,160,76
5600,-0.80078,-0.00415,0.59668,4,41,160,76
5620,-0.79932,-0.007568,0.58594,4,41,160,76
5640,-0.79028,-0.009033,0.59302,4,41,160,76
5660,-0.8032199999999999,-0.02002,0.58105,4,41,160,76
5680,-0.79932,-0.008789,0.59058,4,41,160,76
5700,-0.8081,-0.0144039999999999,0.59082,4,41,160,76
5720,-0.80176,-0.009766,0.5827600000000001,4,41,160,76
5740,-0.802,-0.0202639999999999,0.5776399999999999,4,41,160,76
5760,-0.79883,0.000732,0.59985,4,41,160,76
5780,-0.7966300000000001,-0.0092769999999999,0.58887,4,41,160,76
5800,-0.80029,-0.012695,0.59326,4,41,160,76
5820,-0.802,-0.010986,0.5837399999999999,4,41,160,76
5840,-0.82568,-0.050293,0.60278,4,41,160,76
5860,-0.81128,-0.026855,0.5791,4,41,160,76
5880,-0.80981,-0.002441,0.5976600000000001,4,41,160,76
5900,-0.80884,-0.015137,0.5896,4,41,160,76
5920,-0.8085899999999999,-0.019531,0.58398,4,41,160,76
5940,-0.8044399999999999,-0.005615,0.59228,4,41,160,76
5960,-0.81079,-0.015381,0.57813,4,41,160,76
5980,-0.7932100000000001,-0.010254,0.5852,4,41,160,76
6000,-0.80395,-0.008301,0.5957,4,41,160,76
6020,-0.80884,-0.013184,0.59009,4,41,160,76
6040,-0.8024899999999999,-0.006836,0.58813,4,41,160,76
6060,-0.8015100000000001,-0.012695,0.59082,4,41,160,76
6080,-0.80542,-0.0222169999999999,0.5813,4,41,160,76
6100,-0.79761,-0.009766,0.5896,4,41,160,76
6120,-0.8081,-0.0129389999999999,0.59741,4,41,160,76
6140,-0.7981,-0.013184,0.5957,4,41,160,76
6160,-0.80591,-0.019287,0.5725100000000001,4,41,160,76
6180,-0.79443,-0.009521,0.59009,4,41,160,76
6200,-0.8015100000000001,-0.01001,0.59473,4,41,160,76
6220,-0.79492,-0.0129389999999999,0.59985,4,41,160,76
6240,-0.7973600000000001,-0.0144039999999999,0.59253,4,41,160,76
6260,-0.79956,-0.004883,0.59204,4,41,160,76
6280,-0.80078,-0.01123,0.58691,4,41,160,76
6300,-0.80542,-0.008057,0.5874,4,41,160,76
6320,-0.80273,-0.016602,0.57398,4,41,160,76
6340,-0.81323,-0.013672,0.58813,4,41,160,76
6360,-0.7985800000000001,-0.017822,0.58105,4,41,160,76
6380,-0.80591,-0.001953,0.59595,4,41,160,76
6400,-0.79907,-0.0092769999999999,0.5798300000000001,4,41,160,76
6420,-0.80493,-0.014648,0.58227,4,41,160,76
6440,-0.7983399999999999,-0.006104,0.59253,4,41,160,76
6460,-0.80298,-0.005859,0.59399,4,41,160,76
6480,-0.8044399999999999,-0.024902,0.57568,4,41,160,76
6500,-0.7898,-0.011963,0.58691,4,41,160,76
6520,-0.79346,-0.012695,0.58935,4,41,160,76
6540,-0.79297,-0.013672,0.59424,4,41,160,76
6560,-0.8044399999999999,-0.0222169999999999,0.59058,4,41,160,76
6580,-0.8064,-0.006104,0.59546,4,41,160,76
6600,-0.8103,-0.005127,0.60132,4,41,160,76
6620,-0.7985800000000001,-0.008301,0.5976600000000001,4,41,160,76
6640,-0.79419,-0.008057,0.5918,4,41,160,76
6660,-0.8042,-0.007568,0.59253,4,41,160,76
6680,-0.802,-0.00415,0.59644,4,41,160,76
6700,-0.80005,-0.008545,0.58911,4,41,160,76
6720,-0.8024899999999999,-0.010986,0.58838,4,41,160,76
6740,-0.79932,-0.018311,0.58472,4,41,160,76
6760,-0.7971199999999999,-0.015625,0.59424,5,48,184,80
6780,-0.80542,-0.004883,0.59717,5,48,184,80
6800,-0.7963899999999999,-0.0129389999999999,0.59692,5,48,184,80
6820,-0.8024899999999999,-0.004883,0.59741,5,48,184,80
6840,-0.80005,-0.01123,0.59155,5,48,184,80
6860,-0.80835,-0.0236819999999999,0.57739,5,48,184,80
6880,-0.80469,-0.026367,0.57813,5,48,184,80
6900,-0.7983399999999999,-0.000732,0.59546,5,48,184,80
6920,-0.7912600000000001,-0.009521,0.59595,5,48,184,80
6940,-0.8012699999999999,0.006592,0.59985,5,48,184,80
6960,-0.79907,-0.005859,0.59204,5,48,184,80
6980,-0.80518,-0.0141599999999999,0.5896,5,48,184,80
7000,-0.80371,-0.006592,0.59595,5,48,184,80
7020,-0.80005,-0.010742,0.58813,5,48,184,80
7040,-0.78687,-0.026611,0.58032,5,48,184,80
7060,-0.79688,-0.010498,0.58643,5,48,184,80
7080,-0.7966300000000001,-0.008301,0.60034,5,48,184,80
7100,-0.80835,-0.0236819999999999,0.5825199999999999,5,48,184,80
7120,-0.7983399999999999,-0.007812,0.58643,5,48,184,80
7140,-0.7973600000000001,-0.01123,0.58911,5,48,184,80
7160,-0.80273,-0.011963,0.59644,5,48,184,80
7180,-0.81494,-0.007568,0.60523,5,48,184,80
7200,-0.80395,-0.006104,0.58227,5,48,184,80
7220,-0.79883,-0.010986,0.59106,5,48,184,80
7240,-0.80591,-0.019531,0.58765,5,48,184,80
7260,-0.80933,-0.015137,0.58838,5,48,184,80
7280,-0.79395,-0.011963,0.59424,5,48,184,80
7300,-0.80688,-0.013672,0.58618,5,48,184,80
7320,-0.8044399999999999,-0.015869,0.59228,5,48,184,80
7340,-0.80395,-0.020752,0.58496,5,48,184,80
7360,-0.80908,-0.017334,0.58301,5,48,184,80
7380,-0.81079,-0.022705,0.58057,5,48,184,80
7400,-0.7981,-0.006104,0.59424,5,48,184,80
7420,-0.79907,-0.012695,0.59473,5,48,184,80
7440,-0.8064,-0.0244139999999999,0.58325,5,48,184,80
7460,-0.80176,-0.004883,0.59424,5,48,184,80
7480,-0.81103,-0.0122069999999999,0.59937,5,48,184,80
7500,-0.81909,-0.017334,0.5896,5,48,184,80
7520,-0.8024899999999999,-0.014648,0.59082,5,48,184,80
7540,-0.79492,-0.017822,0.5844699999999999,5,48,184,80
7560,-0.80395,-0.015625,0.59351,5,48,184,80
7580,-0.7983399999999999,-0.006104,0.5957,5,48,184,80
7600,-0.81445,-0.018799,0.5764199999999999,5,48,184,80
7620,-0.79761,-0.003418,0.59106,5,48,184,80
7640,-0.8085899999999999,-0.008789,0.5979,5,48,184,80
7660,-0.7932100000000001,-0.022461,0.59888,5,48,184,80
7680,-0.802,-0.007568,0.5852,5,48,184,80
7700,-0.81128,-0.017578,0.58643,5,48,184,80
7720,-0.80078,-0.007812,0.59058,5,48,184,80
7740,-0.80493,-0.006592,0.59253,5,48,184,80
7760,-0.7932100000000001,-0.02417,0.55786,5,48,184,80
7780,-0.8012699999999999,-0.011719,0.60083,5,48,184,80
7800,-0.8208,-0.009766,0.59448,5,48,184,80
7820,-0.79492,-0.008301,0.59277,5,48,184,80
7840,-0.80029,-0.009521,0.5957,5,48,184,80
7860,-0.81714,-0.008057,0.60278,5,48,184,80
7880,-0.80395,-0.016113,0.57813,5,48,184,80
7900,-0.80273,-0.008301,0.59155,5,48,184,80
7920,-0.79688,-0.0021969999999999,0.59009,5,48,184,80
7940,-0.80542,-0.013184,0.59155,5,48,184,80
7960,-0.8044399999999999,-0.018799,0.57935,5,48,184,80
7980,-0.81372,-0.017578,0.57324,5,48,184,80
8000,-0.8064,-0.010254,0.58887,5,48,184,80
8020,-0.81909,-0.017822,0.5896,5,48,184,80
8040,-0.80029,-0.005127,0.59204,5,48,184,80
8060,-0.80029,-0.014648,0.58667,5,48,184,80
8080,-0.79932,-0.008789,0.59058,5,48,184,80
8100,-0.7971199999999999,-0.011475,0.59033,5,48,184,80
8120,-0.7954100000000001,-0.013916,0.59302,5,48,184,80
8140,-0.79785,-0.008789,0.5874,5,48,184,80
8160,-0.80078,-0.009521,0.59448,5,48,184,80
8180,-0.81421,-0.020752,0.58545,5,48,184,80
8200,-0.8361799999999999,-0.0144039999999999,0.6108399999999999,5,48,184,80
8220,-0.80005,-0.005615,0.58813,5,48,184,80
8240,-0.81079,-0.012451,0.58911,5,48,184,80
8260,-0.80591,-0.005859,0.59106,5,48,184,80
8280,-0.81397,-0.019287,0.5856899999999999,5,48,184,80
8300,-0.80273,0.000488,0.5898399999999999,5,48,184,80
8320,-0.80371,-0.013184,0.56958,5,48,184,80
8340,-0.80078,-0.006104,0.59351,6,47,183,50
8360,-0.79785,-0.003906,0.59351,6,47,183,50
8380,-0.8064,-0.01123,0.6049800000000001,6,47,183,50
8400,-0.80835,-0.005615,0.59082,6,47,183,50
8420,-0.81128,-0.026855,0.5791,6,47,183,50
8440,-0.79199,-0.005859,0.5798300000000001,6,47,183,50
8460,-0.7951699999999999,-0.005859,0.59644,6,47,183,50
8480,-0.80005,-0.013672,0.59058,6,47,183,50
8500,-0.8012699999999999,-0.018066,0.59497,6,47,183,50
8520,-0.80493,-0.012695,0.5817899999999999,6,47,183,50
8540,-0.80493,-0.007812,0.58862,6,47,183,50
8560,-0.79883,-0.025146,0.5786100000000001,6,47,183,50
8580,-0.79883,-0.0070799999999999,0.59595,6,47,183,50
8600,-0.8066399999999999,-0.005371,0.59131,6,47,183,50
8620,-0.80078,-0.007568,0.58716,6,47,183,50
8640,-0.80225,-0.0070799999999999,0.5918,6,47,183,50
8660,-0.80981,-0.016846,0.58496,6,47,183,50
8680,-0.80713,-0.0141599999999999,0.58667,6,47,183,50
8700,-0.81763,-0.024658,0.58057,6,47,183,50
8720,-0.7963899999999999,-0.006836,0.58398,6,47,183,50
8740,-0.8044399999999999,-0.011475,0.58862,6,47,183,50
8760,-0.7959,-0.008301,0.59009,6,47,183,50
8780,-0.7932100000000001,-0.009033,0.59009,6,47,183,50
8800,-0.80591,-0.009033,0.59326,6,47,183,50
8820,-0.79688,-0.01709,0.61475,6,47,183,50
8840,-0.80835,-0.012695,0.5898399999999999,6,47,183,50
8860,-0.80469,-0.014893,0.5783699999999999,6,47,183,50
8880,-0.80615,-0.007324,0.59277,6,47,183,50
8900,-0.8085899999999999,-0.019531,0.59424,6,47,183,50
8920,-0.80298,-0.010742,0.59253,6,47,183,50
8940,-0.79932,-0.003418,0.5844699999999999,6,47,183,50
8960,-0.80493,-0.013916,0.57544,6,47,183,50
8980,-0.79492,-0.006592,0.59106,6,47,183,50
9000,-0.8005399999999999,-0.011963,0.58911,6,47,183,50
9020,-0.8012699999999999,-0.005371,0.59228,6,47,183,50
9040,-0.8032199999999999,-0.008789,0.59204,6,47,183,50
9060,-0.80029,-0.012451,0.58301,6,47,183,50
9080,-0.8044399999999999,-0.006104,0.59009,6,47,183,50
9100,-0.80908,-0.019531,0.57593,6,47,183,50
9120,-0.81128,-0.023193,0.57422,6,47,183,50
9140,-0.81201,-0.015869,0.5783699999999999,6,47,183,50
9160,-0.8103,-0.018311,0.58398,6,47,183,50
9180,-0.7985800000000001,-0.011963,0.58813,6,47,183,50
9200,-0.78662,-0.007324,0.57324,6,47,183,50
9220,-0.81543,-0.006104,0.61182,6,47,183,50
9240,-0.80518,-0.012695,0.5852,6,47,183,50
9260,-0.79785,-0.0070799999999999,0.59058,6,47,183,50
9280,-0.79883,-0.0129389999999999,0.59253,6,47,183,50
9300,-0.80395,-0.008301,0.59644,6,47,183,50
9320,-0.8081,-0.015869,0.5837399999999999,6,47,183,50
