timestamp,accX,accY,accZ,Subject_ID,Age,Height_cm,Weight_kg
4500,-0.81348,0.031494,-0.53565,2,51,181,80
4520,-0.5566399999999999,0.022217,-0.8044399999999999,2,51,181,80
4540,-0.52832,-0.082275,-0.8295899999999999,2,51,181,80
4560,-0.51904,-0.11035,-0.8303200000000001,2,51,181,80
4580,-0.53296,-0.095459,-0.81177,2,51,181,80
4600,-0.45825,-0.19141,-0.85693,2,51,181,80
4620,-0.5271,-0.092285,-0.81494,2,51,181,80
4640,-0.58618,0.4411600000000001,-0.63135,2,51,181,80
4660,-0.63403,0.12549,-0.7329100000000001,2,51,181,80
4680,-0.45386,-0.18799,-0.85645,2,51,181,80
4700,-0.44898,-0.2243699999999999,-0.8405799999999999,2,51,181,80
4720,-0.64551,0.30713,-0.63648,2,51,181,80
4740,-0.66992,0.38281,-0.64185,2,51,181,80
4760,-0.45386,-0.085938,-0.875,2,51,181,80
4780,-0.45557,-0.2229,-0.8523,2,51,181,80
4800,-0.71533,0.040527,-0.6682100000000001,2,51,181,80
4820,-0.51367,-0.11646,-0.8425299999999999,2,51,181,80
4840,-0.48413,-0.071533,-0.85864,2,51,181,80
4860,-0.4504399999999999,-0.22705,-0.84473,2,51,181,80
4880,-0.7146,0.15185,-0.6228,2,51,181,80
4900,-0.63403,0.32813,-0.65552,2,51,181,80
4920,-0.82715,0.043457,-0.6311,2,51,181,80
4940,-0.60718,0.37549,-0.63672,2,51,181,80
4960,-0.50732,-0.096924,-0.81909,2,51,181,80
4980,-0.54419,0.4375,-0.69385,2,51,181,80
5000,-0.60132,0.37622,-0.64868,2,51,181,80
5020,-0.52685,-0.0815429999999999,-0.81958,2,51,181,80
5040,-0.48755,-0.0820309999999999,-0.8476600000000001,2,51,181,80
5060,-0.52368,-0.080566,-0.8239799999999999,2,51,181,80
5080,-0.55835,-0.009277,-0.8630399999999999,2,51,181,80
5100,-0.58911,0.21118,-0.7338899999999999,2,51,181,80
5120,-0.7390100000000001,0.04126,-0.62671,2,51,181,80
5140,-0.6604,0.097168,-0.70068,2,51,181,80
5160,-0.56934,0.47217,-0.6709,2,51,181,80
5180,-0.45581,-0.086914,-0.8706,2,51,181,80
5200,-0.57227,0.48975,-0.61719,2,51,181,80
5220,-0.62134,0.28174,-0.65478,2,51,181,80
5240,-0.4418899999999999,-0.22388,-0.8425299999999999,2,51,181,80
5260,-0.4511699999999999,-0.074219,-0.8728,2,51,181,80
5280,-0.59644,0.20264,-0.7981,2,51,181,80
5300,-0.45093,-0.22632,-0.8396,2,51,181,80
5320,-0.73047,0.038818,-0.66309,2,51,181,80
5340,-0.5422399999999999,0.52051,-0.5744600000000001,2,51,181,80
5360,-0.45361,-0.22583,-0.8571799999999999,2,51,181,80
5380,-0.5161100000000001,-0.1101099999999999,-0.8266600000000001,2,51,181,80
5400,-0.63135,0.13818,-0.72388,2,51,181,80
5420,-0.6272,0.17139,-0.72241,2,51,181,80
5440,-0.51465,-0.10474,-0.83716,2,51,181,80
5460,-0.52881,-0.087891,-0.8164100000000001,2,51,181,80
5480,-0.51831,0.032715,-0.82935,2,51,181,80
5500,-0.45313,-0.2251,-0.8493700000000001,2,51,181,80
5520,-0.5170899999999999,-0.1140099999999999,-0.84009,2,51,181,80
5540,-0.5376,0.38135,-0.7033699999999999,2,51,181,80
5560,-0.68115,0.20239,-0.6704100000000001,2,51,181,80
5580,-0.51367,-0.10889,-0.8252,2,51,181,80
5600,-0.55518,0.055176,-0.79932,2,51,181,80
5620,-0.44556,-0.21777,-0.85425,2,51,181,80
5640,-0.4511699999999999,-0.22998,-0.84815,2,51,181,80
5660,-0.4523899999999999,-0.22998,-0.8405799999999999,2,51,181,80
5680,-0.65576,0.35425,-0.59399,2,51,181,80
5700,-0.5483399999999999,0.48657,-0.6355,2,51,181,80
5720,-0.45361,-0.077637,-0.8584,2,51,181,80
5740,-0.77246,0.16089,-0.60864,2,51,181,80
5760,-0.44971,-0.078857,-0.8691399999999999,2,51,181,80
5780,-0.4541,-0.084961,-0.87305,2,51,181,80
5800,-0.53125,-0.086914,-0.82178,2,51,181,80
5820,-0.6835899999999999,0.19751,-0.65015,2,51,181,80
5840,-0.45264,-0.18066,-0.85278,2,51,181,80
5860,-0.4707,-0.1789599999999999,-0.80029,2,51,181,80
5880,-0.47803,-0.094482,-0.8457,2,51,181,80
5900,-0.51489,0.42334,-0.69409,2,51,181,80
5920,-0.4541,-0.22632,-0.84888,2,51,181,80
5940,-0.70605,0.33911,-0.58618,2,51,181,80
5960,-0.52808,-0.12622,-0.8198200000000001,2,51,181,80
5980,-0.5170899999999999,-0.089844,-0.8364299999999999,2,51,181,80
6000,-0.71606,0.041016,-0.7026399999999999,2,51,181,80
6020,-0.6582,0.004395,-0.69922,2,51,181,80
6040,-0.52222,-0.13477,-0.7771,2,51,181,80
6060,-0.47046,-0.088867,-0.8574200000000001,2,51,181,80
6080,-0.52905,-0.083008,-0.82178,2,51,181,80
6100,-0.52173,-0.11377,-0.82715,2,51,181,80
6120,-0.5166,-0.1023,-0.82373,2,51,181,80
6140,-0.44873,-0.2268099999999999,-0.8547399999999999,2,51,181,80
6160,-0.52612,-0.087646,-0.81616,2,51,181,80
6180,-0.45093,-0.2243699999999999,-0.8532700000000001,2,51,181,80
6200,-0.5151399999999999,-0.11255,-0.83862,3,38,171,61
6220,-0.57813,0.42432,-0.66309,3,38,171,61
6240,-0.4504399999999999,-0.22144,-0.84326,3,38,171,61
6260,-0.44995,-0.22168,-0.8510700000000001,3,38,171,61
6280,-0.52466,-0.077637,-0.8186,3,38,171,61
6300,-0.45532,-0.18457,-0.8547399999999999,3,38,171,61
6320,-0.52173,-0.095215,-0.8300799999999999,3,38,171,61
6340,-0.52368,0.52173,-0.6716300000000001,3,38,171,61
6360,-0.61816,0.10693,-0.7417,3,38,171,61
6380,-0.4963399999999999,-0.12183,-0.8327600000000001,3,38,171,61
6400,-0.5786100000000001,0.1001,-0.77295,3,38,171,61
6420,-0.45679,-0.18579,-0.86475,3,38,171,61
6440,-0.6731,0.12427,-0.67993,3,38,171,61
6460,-0.54419,0.47998,-0.6411100000000001,3,38,171,61
6480,-0.5393100000000001,0.095215,-0.80469,3,38,171,61
6500,-0.59033,0.11865,-0.78223,3,38,171,61
6520,-0.4504399999999999,-0.22778,-0.8513200000000001,3,38,171,61
6540,-0.62549,0.4375,-0.6762699999999999,3,38,171,61
6560,-0.52759,0.49512,-0.6416,3,38,171,61
6580,-0.6672399999999999,0.35254,-0.59717,3,38,171,61
6600,-0.55176,0.48413,-0.6308600000000001,3,38,171,61
6620,-0.52295,-0.1062,-0.8164100000000001,3,38,171,61
6640,-0.45215,-0.1872599999999999,-0.86426,3,38,171,61
6660,-0.44482,-0.072754,-0.86035,3,38,171,61
6680,-0.44873,-0.2273,-0.8598600000000001,3,38,171,61
6700,-0.53027,-0.13159,-0.8103,3,38,171,61
6720,-0.5100100000000001,-0.1142599999999999,-0.8317899999999999,3,38,171,61
6740,-0.6704100000000001,0.15723,-0.6731,3,38,171,61
6760,-0.62012,0.12183,-0.74707,3,38,171,61
6780,-0.56201,0.053955,-0.82129,3,38,171,61
6800,-0.65063,-0.067139,-0.71777,3,38,171,61
6820,-0.52588,-0.11035,-0.82739,3,38,171,61
6840,-0.53003,-0.083984,-0.81812,3,38,171,61
6860,-0.4755899999999999,-0.091309,-0.85498,3,38,171,61
6880,-0.6157199999999999,0.27881,-0.65552,3,38,171,61
6900,-0.48145,-0.098633,-0.8562,3,38,171,61
6920,-0.62427,0.15552,-0.7290000000000001,3,38,171,61
6940,-0.69531,0.11694,-0.6731,3,38,171,61
6960,-0.5192899999999999,-0.11182,-0.82544,3,38,171,61
6980,-0.6369600000000001,0.30566,-0.72583,3,38,171,61
7000,-0.72168,-0.054932,-0.7102,3,38,171,61
7020,-0.62573,0.33545,-0.65381,3,38,171,61
7040,-0.65308,0.38867,-0.6169399999999999,3,38,171,61
7060,-0.71435,0.010498,-0.66968,3,38,171,61
7080,-0.5473600000000001,0.49097,-0.62769,3,38,171,61
7100,-0.44751,-0.075928,-0.8701200000000001,3,38,171,61
7120,-0.45581,-0.22705,-0.8398399999999999,3,38,171,61
7140,-0.45703,-0.0856929999999999,-0.8811,3,38,171,61
7160,-0.52246,-0.1052299999999999,-0.8337399999999999,3,38,171,61
7180,-0.52856,-0.08374,-0.8183600000000001,3,38,171,61
7200,-0.53076,-0.08252,-0.8234899999999999,3,38,171,61
7220,-0.6403800000000001,-0.063232,-0.73193,3,38,171,61
7240,-0.71582,0.14966,-0.63403,3,38,171,61
7260,-0.4597199999999999,-0.17969,-0.8491200000000001,3,38,171,61
7280,-0.68945,0.028076,-0.68848,3,38,171,61
7300,-0.52954,-0.077637,-0.8266600000000001,3,38,171,61
7320,-0.53003,-0.092285,-0.81885,3,38,171,61
7340,-0.45776,-0.077148,-0.89722,3,38,171,61
7360,-0.55908,0.41724,-0.64355,3,38,171,61
7380,-0.8239799999999999,0.17407,-0.44092,3,38,171,61
7400,-0.67578,0.081055,-0.68872,3,38,171,61
7420,-0.45386,-0.22021,-0.8422799999999999,3,38,171,61
7440,-0.521,-0.10181,-0.83057,3,38,171,61
7460,-0.63281,0.30811,-0.74878,3,38,171,61
7480,-0.521,-0.10693,-0.8313,3,38,171,61
7500,-0.45581,-0.18799,-0.85254,3,38,171,61
7520,-0.45264,-0.081299,-0.87256,3,38,171,61
7540,-0.47485,-0.091309,-0.85034,3,38,171,61
7560,-0.55908,-0.10645,-0.80542,3,38,171,61
7580,-0.53149,-0.089844,-0.8147,3,38,171,61
7600,-0.52344,-0.12915,-0.8244600000000001,3,38,171,61
7620,-0.53418,0.46997,-0.6450199999999999,3,38,171,61
7640,-0.5092800000000001,-0.086426,-0.8342299999999999,3,38,171,61
7660,-0.5092800000000001,-0.10864,-0.82983,3,38,171,61
7680,-0.44678,-0.1731,-0.84888,3,38,171,61
7700,-0.6604,-0.015381,-0.71118,3,38,171,61
7720,-0.45703,-0.18286,-0.85693,3,38,171,61
7740,-0.56079,0.46143,-0.6389199999999999,3,38,171,61
7760,-0.46411,-0.18774,-0.8669399999999999,3,38,171,61
7780,-0.6401399999999999,0.083496,-0.75464,3,38,171,61
7800,-0.53662,0.43726,-0.66406,3,38,171,61
7820,-0.72046,0.0329589999999999,-0.65625,3,38,171,61
7840,-0.54199,0.02124,-0.81201,3,38,171,61
7860,-0.43945,-0.081787,-0.8588899999999999,3,38,171,61
7880,-0.44605,-0.2251,-0.84277,3,38,171,61
7900,-0.44702,-0.081055,-0.87476,3,38,171,61
7920,-0.48315,-0.099121,-0.8476600000000001,3,38,171,61
7940,-0.53003,-0.12646,-0.8291,3,38,171,61
7960,-0.53101,-0.087646,-0.81714,3,38,171,61
7980,-0.45605,-0.2285199999999999,-0.8535200000000001,3,38,171,61
8000,-0.6687,0.36279,-0.5898399999999999,3,38,171,61
8020,-0.70557,0.25537,-0.61792,3,38,171,61
8040,-0.47339,-0.09375,-0.8584,3,38,171,61
8060,-0.5219699999999999,-0.083984,-0.82178,3,38,171,61
8080,-0.5293,-0.086426,-0.8200700000000001,3,38,171,61
8100,-0.50073,-0.099609,-0.8281299999999999,3,38,171,61
8120,-0.4943899999999999,-0.09668,-0.82105,3,38,171,61
8140,-0.44678,-0.084229,-0.8640100000000001,3,38,171,61
8160,-0.53247,-0.095703,-0.8291,3,38,171,61
8180,-0.50855,0.097412,-0.8361799999999999,3,38,171,61
8200,-0.61963,0.3501,-0.63721,3,38,171,61
8220,-0.4458,-0.0820309999999999,-0.8689,3,38,171,61
8240,-0.6967800000000001,0.20361,-0.61865,3,38,171,61
8260,-0.45703,-0.22095,-0.84741,3,38,171,61
8280,-0.47461,-0.092529,-0.8613299999999999,3,38,171,61
8300,-0.4563,-0.22559,-0.85083,3,38,171,61
8320,-0.45508,-0.086426,-0.87549,3,38,171,61
8340,-0.4729,-0.0971679999999999,-0.8571799999999999,3,38,171,61
8360,-0.45386,-0.078125,-0.87524,3,38,171,61
8380,-0.62549,0.041016,-0.7731899999999999,3,38,171,61
8400,-0.65283,0.20239,-0.7026399999999999,3,38,171,61
8420,-0.45483,-0.22876,-0.8457,3,38,171,61
8440,-0.5415,0.5119600000000001,-0.63062,3,38,171,61
8460,-0.46899,0.076416,-0.8706,3,38,171,61
8480,-0.50659,0.53735,-0.65625,3,38,171,61
8500,-0.50195,0.43237,-0.70727,3,38,171,61
8520,-0.61475,0.33765,-0.6682100000000001,3,38,171,61
8540,-0.5161100000000001,-0.11231,-0.8242200000000001,3,38,171,61
8560,-0.45679,-0.1870099999999999,-0.8486299999999999,3,38,171,61
8580,-0.53296,0.4870600000000001,-0.64185,3,38,171,61
8600,-0.83447,0.019531,-0.5058600000000001,3,38,171,61
8620,-0.6721199999999999,-0.17725,-0.8891600000000001,3,38,171,61
8640,-0.5271,-0.10645,-0.82886,3,38,171,61
8660,-0.65796,0.34253,-0.63452,3,38,171,61
8680,-0.4511699999999999,-0.21704,-0.8457,3,38,171,61
8700,-0.45264,-0.22241,-0.8491200000000001,3,38,171,61
8720,-0.4482399999999999,-0.22705,-0.85254,3,38,171,61
8740,-0.58032,0.010742,-0.78272,3,38,171,61
8760,-0.47217,-0.22485,-0.87476,3,38,171,61
8780,-0.4484899999999999,-0.077637,-0.86841,3,38,171,61
8800,-0.4836399999999999,-0.090088,-0.8598600000000001,3,38,171,61
8820,-0.45068,-0.0778809999999999,-0.87256,3,38,171,61
8840,-0.6088899999999999,0.38843,-0.64844,3,38,171,61
8860,-0.50952,-0.092773,-0.8335,3,38,171,61
8880,-0.62964,0.4436,-0.54907,3,38,171,61
8900,-0.66528,0.28833,-0.6157199999999999,3,38,171,61
8920,-0.59717,0.37891,-0.65625,3,38,171,61
8940,-0.52637,-0.079346,-0.82544,3,38,171,61
8960,-0.52222,-0.10645,-0.8291,3,38,171,61
8980,-0.4502,-0.079834,-0.8676799999999999,3,38,171,61
