timestamp,accX,accY,accZ,Subject_ID,Age,Height_cm,Weight_kg
6820,-0.51782,0.22144,0.089111,6,47,183,50
6840,0.029053,0.17651,0.34961,6,47,183,50
6860,0.51367,-0.16382,-0.083496,6,47,183,50
6880,-2.0,-0.6411100000000001,-0.050781,6,47,183,50
6900,-0.67871,0.1340299999999999,-0.13135,7,63,186,87
6920,-1.2473,-0.15771,0.15527,7,63,186,87
6940,0.041992,-0.027832,0.0329589999999999,7,63,186,87
6960,-0.45044,0.15283,-0.10938,7,63,186,87
6980,-1.1985,0.7670899999999999,-0.4829100000000001,7,63,186,87
7000,-0.25903,0.1001,-0.271,7,63,186,87
7020,-0.5485800000000001,-0.19336,-0.51074,7,63,186,87
7040,-0.86206,0.29883,-0.25659,7,63,186,87
7060,-2.0,1.6111,-0.42676,7,63,186,87
7080,-2.0,0.12378,-0.17505,7,63,186,87
7100,0.13135,-0.2417,0.030029,7,63,186,87
7120,-1.2766,0.8501,0.002197,7,63,186,87
7140,-0.5219699999999999,0.22974,0.076416,7,63,186,87
7160,-1.1826,0.54175,-0.17749,7,63,186,87
7180,-2.0,0.34033,-0.030762,7,63,186,87
7200,-0.3606,-0.02417,-0.092285,7,63,186,87
7220,-1.3962,0.63867,-1.1367,7,63,186,87
7240,-0.5471199999999999,0.25977,-0.8781700000000001,7,63,186,87
7260,-2.0,-0.7692899999999999,-0.1875,7,63,186,87
7280,-1.5525,0.40576,0.19409,7,63,186,87
7300,-1.1826,0.54175,-0.17749,7,63,186,87
7320,-0.8295899999999999,0.34936,0.18384,7,63,186,87
7340,0.33423,0.49609,-0.21655,7,63,186,87
7360,-1.1396,0.56372,-0.25561,7,63,186,87
7380,-0.89575,0.44775,0.26294,7,63,186,87
7400,-0.71631,0.27197,-0.4663100000000001,7,63,186,87
7420,-0.7334,0.27148,-0.1059599999999999,7,63,186,87
7440,-0.8964799999999999,0.43896,-0.1557599999999999,7,63,186,87
7460,-2.0,0.36255,0.49585,7,63,186,87
7480,-1.4868,0.58838,0.5083,7,63,186,87
7500,-1.1045,-0.043213,0.095947,7,63,186,87
7520,-0.84424,0.39209,0.035645,7,63,186,87
7540,-1.9351,0.5979,0.36865,7,63,186,87
7560,-0.83862,0.1687,-0.063721,7,63,186,87
7580,-0.7307100000000001,0.1425799999999999,-0.091797,7,63,186,87
7600,-0.044434,-0.083984,-0.40698,7,63,186,87
7620,-0.62305,0.45752,-0.52246,7,63,186,87
7640,-1.134,-0.18677,-0.14307,7,63,186,87
7660,-2.0,0.4602,0.38989,7,63,186,87
7680,0.11475,-0.0754389999999999,0.20483,7,63,186,87
7700,-1.1851,0.7592800000000001,-0.24292,7,63,186,87
7720,-0.43115,0.2273,0.025879,7,63,186,87
7740,-1.4172,0.6047399999999999,0.000244,7,63,186,87
7760,-0.37109,0.25659,-0.49072,7,63,186,87
7780,-1.1582,0.42554,-0.2561,7,63,186,87
7800,-1.2256,0.68628,-0.104,7,63,186,87
7820,-0.4558100000000001,0.17505,0.052979,7,63,186,87
7840,-0.81519,-0.019287,-0.40015,7,63,186,87
7860,0.068115,-0.099854,-0.096924,7,63,186,87
7880,0.23486,-0.072021,-0.19287,7,63,186,87
7900,-0.20361,-0.0271,0.009277,7,63,186,87
7920,-1.1633,0.29419,-0.17139,7,63,186,87
7940,-0.0893549999999999,0.23071,0.041504,7,63,186,87
7960,-0.90137,0.24097,0.039795,8,23,175,57
7980,-1.8564,-0.049561,0.30249,8,23,175,57
8000,0.012451,0.040527,0.10327,8,23,175,57
8020,-0.27637,0.012695,-0.17139,8,23,175,57
8040,0.81152,-0.12793,0.019531,8,23,175,57
8060,-0.42798,0.20874,-0.11939,8,23,175,57
8080,-0.75488,0.32861,-0.036133,8,23,175,57
8100,-2.0,-0.013184,0.10254,8,23,175,57
8120,0.7544,-0.13892,-0.29541,8,23,175,57
8140,-0.9021,0.49829,-0.11353,8,23,175,57
8160,-0.5498,0.09082,-0.12817,8,23,175,57
8180,-1.1895,1.1128,-0.6091300000000001,8,23,175,57
8200,-0.48047,0.097168,0.080322,8,23,175,57
8220,-0.31738,-0.19067,-0.35718,8,23,175,57
8240,-1.8372,0.30005,0.56201,8,23,175,57
8260,-1.2236,0.47754,-0.28686,8,23,175,57
8280,-2.0,0.5139199999999999,0.30689,8,23,175,57
8300,-0.37231,-0.036865,0.29053,8,23,175,57
8320,-1.9028,0.38501,0.47998,8,23,175,57
8340,-1.4385,0.6994600000000001,-0.11279,8,23,175,57
8360,1.0466,-0.15381,-0.49487,8,23,175,57
8380,-2.0,1.1924,0.6023,8,23,175,57
8400,-0.80688,0.50513,-0.055664,8,23,175,57
8420,-0.90234,0.51025,-0.46802,8,23,175,57
8440,-2.0,-0.1665,1.4077,8,23,175,57
8460,0.7832,-0.20483,-0.2561,8,23,175,57
8480,-0.448,0.24902,-0.198,8,23,175,57
8500,-0.66284,0.56934,-0.27148,8,23,175,57
8520,-1.8225,0.003906,0.2085,8,23,175,57
8540,-0.39844,-0.040283,-0.1425799999999999,8,23,175,57
8560,-0.66968,0.26709,-0.20557,8,23,175,57
8580,-2.0,-0.49341,-0.072021,8,23,175,57
8600,-1.4004,1.1033,-1.3723,8,23,175,57
8620,-0.24121,-0.29102,0.48047,8,23,175,57
8640,-0.89331,0.22827,0.001465,8,23,175,57
8660,-0.1167,-0.22437,0.39087,8,23,175,57
8680,-0.23218,0.040039,-0.1521,8,23,175,57
8700,-0.088867,0.012695,-0.040283,8,23,175,57
8720,-1.6980000000000002,0.004639,0.085449,8,23,175,57
8740,-0.80688,0.38843,-0.45825,8,23,175,57
8760,-2.0,1.198,0.40869,8,23,175,57
8780,-0.4773,0.30859,-0.18726,8,23,175,57
8800,-0.7963899999999999,0.42407,-0.078613,8,23,175,57
8820,-0.90918,0.19287,-0.30469,8,23,175,57
8840,-1.959,0.49536,0.37842,8,23,175,57
8860,-0.7558600000000001,0.61768,0.35815,8,23,175,57
8880,-0.5454100000000001,-0.11816,-0.30664,8,23,175,57
8900,-0.52905,-0.0815429999999999,-0.0676269999999999,8,23,175,57
8920,-0.59985,0.21021,-0.19214,8,23,175,57
8940,-1.8513,0.18945,0.40625,8,23,175,57
8960,-1.1895,1.1128,-0.6091300000000001,8,23,175,57
8980,-0.95264,0.30957,0.006104,8,23,175,57
9000,-0.71045,0.16162,-0.063721,8,23,175,57
9020,-2.0,0.005859,-0.96704,8,23,175,57
9040,0.0893549999999999,-0.037109,-0.033203,8,23,175,57
9060,-1.9282,1.0547,-0.52222,8,23,175,57
9080,-2.0,0.42065,0.078125,8,23,175,57
9100,1.2935,0.21948,-1.4016,8,23,175,57
9120,-2.0,0.43604,0.051025,8,23,175,57
9140,-0.93921,0.49414,-0.031494,8,23,175,57
9160,0.53198,-0.37451,0.75781,8,23,175,57
9180,-0.8337399999999999,0.26807,-0.14575,8,23,175,57
9200,0.24951,-0.12451,0.042725,8,23,175,57
9220,-1.7725,0.79785,0.23901,8,23,175,57
9240,0.31934,-0.11865,0.032227,8,23,175,57
9260,-0.43555,-0.014648,-0.031006,8,23,175,57
9280,-1.1843,0.46582,-0.033447,8,23,175,57
9300,-0.61352,0.25,-0.14331,8,23,175,57
9320,-0.83105,0.62793,-0.073242,8,23,175,57
9340,-1.7324,0.25513,-0.048828,8,23,175,57
9360,-0.81372,0.30469,-0.35864,8,23,175,57
9380,0.36157,-0.001709,-0.11694,8,23,175,57
9400,-0.35596,-0.02124,0.2981,8,23,175,57
9420,-1.0159,0.061035,-0.33594,8,23,175,57
9440,-1.5505,1.4253,-0.58472,8,23,175,57
9460,-2.0,-0.002197,-0.30176,8,23,175,57
9480,-2.0,1.009,0.23023,8,23,175,57
9500,-1.6726,0.004883,0.27002,9,55,187,101
9520,0.43628,-0.13623,-0.11377,9,55,187,101
9540,-1.0544,0.20435,-0.0856929999999999,9,55,187,101
9560,-1.0459,0.27344,-0.26904,9,55,187,101
9580,-0.23218,0.040039,-0.1521,9,55,187,101
9600,0.4204100000000001,-0.18335,-0.15503,9,55,187,101
9620,-0.59863,0.025146,-0.24292,9,55,187,101
9640,-2.0,-0.52856,0.67847,9,55,187,101
9660,-2.0,0.41919,-0.020752,9,55,187,101
9680,0.14526,0.08252,-0.12451,9,55,187,101
9700,-0.41675,0.12402,0.037598,9,55,187,101
9720,-0.81665,0.6018100000000001,-0.37378,9,55,187,101
9740,-0.31006,0.008301,-0.13355,9,55,187,101
9760,-0.61865,0.27222,-0.15454,9,55,187,101
9780,-0.8720700000000001,0.43652,-0.17749,9,55,187,101
9800,-0.49805,0.005127,-0.003174,9,55,187,101
9820,-0.68677,0.28955,0.087402,9,55,187,101
