timestamp,accX,accY,accZ,Subject_ID,Age,Height_cm,Weight_kg
1000,0.29956,0.19141,0.96802,1,32,163,97
1020,-0.06787,-0.4126,0.94971,1,32,163,97
1040,0.00391,-0.3501,0.99292,1,32,163,97
1060,0.16235,0.32373,0.96728,1,32,163,97
1080,0.31519,0.29932,0.94312,1,32,163,97
1100,0.01343,-0.35352,0.98657,1,32,163,97
1120,-0.12158,-0.37183,0.96265,1,32,163,97
1140,-0.16235,-0.41406,0.94531,1,32,163,97
1160,0.20117,0.36401,0.9375,1,32,163,97
1180,0.01196,-0.39819,0.96997,1,32,163,97
1200,-0.18701,-0.40405,0.94116,1,32,163,97
1220,0.2644,0.19165,1.0002,1,32,163,97
1240,-0.22949,-0.3772,0.91382,1,32,163,97
1260,0.28418,0.18701,0.97632,1,32,163,97
1280,-0.08789,-0.43237,0.94263,1,32,163,97
1300,-0.03442,-0.41602,0.93994,1,32,163,97
1320,0.03931,-0.39819,0.97192,1,32,163,97
1340,-0.16162,-0.48633,0.89575,1,32,163,97
1360,0.27881,0.18848,0.97681,1,32,163,97
1380,0.09131,-0.36939,0.96973,1,32,163,97
1400,0.16675,0.34155,0.94824,1,32,163,97
1420,0.31519,0.32495,0.92602,1,32,163,97
1440,0.20605,0.3562,0.93555,1,32,163,97
1460,0.30273,0.15332,0.98193,1,32,163,97
1480,-0.16919,-0.44263,0.91528,1,32,163,97
1500,0.03272,-0.38355,0.96973,1,32,163,97
1520,0.2644,0.16504,0.97998,1,32,163,97
1540,0.36597,0.2168,0.94238,1,32,163,97
1560,0.04028,-0.35791,0.98096,1,32,163,97
1580,0.18628,0.34106,0.94946,1,32,163,97
1600,-0.0571299999999999,-0.43481,0.93848,1,32,163,97
1620,-0.18481,-0.43359,0.92993,1,32,163,97
1640,-0.07935,-0.40747,0.95313,1,32,163,97
1660,0.17017,0.37061,0.94043,1,32,163,97
1680,0.03101,-0.37988,0.97022,1,32,163,97
1700,-0.04639,-0.43726,0.9082,1,32,163,97
1720,0.32837,0.31226,0.92773,1,32,163,97
1740,0.02026,-0.38232,0.96533,1,32,163,97
1760,0.18823,0.36865,0.94238,1,32,163,97
1780,0.01587,-0.3977,0.96704,1,32,163,97
1800,0.19458,0.37817,0.94336,1,32,163,97
1820,-0.23535,-0.46167,0.9043,1,32,163,97
1840,0.19409,0.34839,0.9502,1,32,163,97
1860,-0.0415,-0.46729,0.94531,1,32,163,97
1880,0.02856,-0.36743,0.96973,1,32,163,97
1900,-0.17163,-0.35864,0.93066,1,32,163,97
1920,-0.16626,-0.40771,0.90918,1,32,163,97
1940,-0.0166,-0.43481,0.96289,1,32,163,97
1960,-0.12744,-0.44189,0.91504,1,32,163,97
1980,0.03369,-0.3811,0.94898,1,32,163,97
2000,-0.0581,-0.44995,0.92529,1,32,163,97
2020,0.04297,-0.37793,0.96387,1,32,163,97
2040,0.26904,0.16748,0.95752,1,32,163,97
2060,-0.17065,-0.40186,0.93481,1,32,163,97
2080,0.26416,0.17261,0.98511,1,32,163,97
2100,0.0564,-0.40527,0.95727,1,32,163,97
2120,0.1738299999999999,0.3418,0.96387,1,32,163,97
2140,-0.15308,-0.40015,0.94287,1,32,163,97
2160,0.08325,-0.36206,0.96289,1,32,163,97
2180,0.26172,0.17456,0.9956,1,32,163,97
2200,0.17773,0.3728,0.94043,1,32,163,97
2220,0.26685,0.22583,0.97583,1,32,163,97
2240,0.37891,0.12061,0.95044,1,32,163,97
2260,0.01514,-0.37988,0.93579,1,32,163,97
2280,0.30908,0.23633,0.94922,1,32,163,97
2300,-0.00195,-0.34863,1.0046,1,32,163,97
2320,0.20508,0.34644,0.92944,1,32,163,97
2340,-0.20288,-0.40503,0.93603,1,32,163,97
2360,0.00269,-0.38989,0.96582,1,32,163,97
2380,0.27368,0.18213,0.97852,1,32,163,97
2400,0.01685,-0.38672,0.96435,1,32,163,97
2420,0.02881,-0.39893,0.96411,1,32,163,97
2440,0.31885,0.33179,0.8845200000000001,1,32,163,97
2460,0.03784,-0.40405,0.95752,1,32,163,97
2480,0.30908,0.29761,0.9397,1,32,163,97
2500,-0.1604,-0.42871,0.92578,1,32,163,97
2520,0.12427,-0.21533,0.98633,1,32,163,97
2540,-0.34741,-0.39551,0.94263,1,32,163,97
2560,-0.13452,-0.36768,0.97095,2,51,181,80
2580,-0.15869,-0.39697,0.93237,2,51,181,80
2600,0.06592,-0.24463,1.0051,2,51,181,80
2620,-0.0105,-0.42554,0.94922,2,51,181,80
2640,0.03101,-0.36987,0.97949,2,51,181,80
2660,0.04321,-0.40552,0.9585,2,51,181,80
2680,0.26855,0.17114,0.99341,2,51,181,80
2700,-0.15845,-0.47607,0.90137,2,51,181,80
2720,0.04346,-0.38672,0.94922,2,51,181,80
2740,-0.1831,-0.37012,0.95947,2,51,181,80
2760,0.23779,0.15283,1.0229,2,51,181,80
2780,0.375,0.17969,0.95532,2,51,181,80
2800,0.3584,0.08106,0.98071,2,51,181,80
2820,-0.17798,-0.44019,0.91675,2,51,181,80
2840,0.04639,-0.37744,0.96924,2,51,181,80
2860,0.30225,0.25952,0.95776,2,51,181,80
2880,-0.25098,-0.42847,0.96826,2,51,181,80
2900,-0.1814,-0.43896,0.92114,2,51,181,80
2920,0.20264,0.28564,0.96509,2,51,181,80
2940,0.32642,0.34668,0.90601,2,51,181,80
2960,-0.05322,-0.45337,0.92529,2,51,181,80
2980,-0.17602,-0.38208,0.8691399999999999,2,51,181,80
3000,-0.19263,-0.4043,0.92554,2,51,181,80
3020,0.19556,0.36255,0.95581,2,51,181,80
3040,0.25806,0.17407,0.98193,2,51,181,80
3060,0.2605,0.17334,0.97656,2,51,181,80
3080,0.38672,0.21606,0.9314,2,51,181,80
3100,-0.24536,-0.26685,0.6835899999999999,2,51,181,80
3120,0.1342799999999999,0.29639,1.0007,2,51,181,80
3140,-0.16138,-0.46826,0.91699,2,51,181,80
3160,-0.22534,-0.46314,0.94067,2,51,181,80
3180,-0.00195,-0.34863,1.0046,2,51,181,80
3200,0.18042,0.35913,0.94702,2,51,181,80
3220,0.01978,-0.4292,0.94238,2,51,181,80
3240,0.17725,0.36816,0.95093,2,51,181,80
3260,-0.11865,-0.35938,0.93237,2,51,181,80
3280,0.03589,-0.37134,0.97241,2,51,181,80
3300,0.31494,0.30957,0.92432,2,51,181,80
3320,0.021,-0.28589,0.99609,2,51,181,80
3340,0.0354,-0.41113,0.96533,2,51,181,80
3360,0.27393,0.15454,0.98584,2,51,181,80
3380,0.1814,0.3689,0.94238,2,51,181,80
3400,-0.11963,-0.37793,0.96631,2,51,181,80
3420,0.1789599999999999,0.37036,0.94116,2,51,181,80
3440,0.03174,-0.37622,0.97266,2,51,181,80
3460,0.18188,0.36182,0.9353,2,51,181,80
3480,0.0139199999999999,-0.3977,0.95801,2,51,181,80
3500,0.36572,0.21191,0.93897,2,51,181,80
3520,0.02368,-0.39185,0.95947,2,51,181,80
3540,0.3064,0.16162,0.98364,2,51,181,80
3560,-0.21729,-0.4743600000000001,0.8928200000000001,2,51,181,80
3580,0.33398,0.27246,0.94116,2,51,181,80
3600,0.34985,0.29956,0.93164,2,51,181,80
3620,0.0354,-0.40015,0.97412,2,51,181,80
3640,0.37158,0.1416,0.93677,2,51,181,80
3660,0.02246,-0.36597,0.94605,2,51,181,80
3680,0.05054,-0.3894,0.96313,2,51,181,80
3700,-0.17798,-0.45508,0.92578,2,51,181,80
3720,0.20801,0.3396,0.93652,2,51,181,80
3740,-0.20776,-0.41235,0.90259,2,51,181,80
3760,-0.03809,-0.43408,0.95166,2,51,181,80
3780,-0.21484,-0.4643600000000001,0.9248,2,51,181,80
3800,-0.17725,-0.41504,0.94214,2,51,181,80
3820,-0.15185,-0.4314,0.89551,2,51,181,80
3840,-0.23389,-0.4585,0.94922,2,51,181,80
3860,-0.23682,-0.54004,0.80102,2,51,181,80
3880,0.27564,0.17139,0.98242,2,51,181,80
3900,0.01978,-0.38599,0.95215,2,51,181,80
3920,0.29639,0.1394,0.99097,2,51,181,80
3940,-0.19312,-0.39893,0.91846,2,51,181,80
3960,0.19873,0.36133,0.94775,2,51,181,80
3980,0.01099,-0.3523,0.98096,2,51,181,80
4000,-0.1342799999999999,-0.37305,0.95703,2,51,181,80
4020,-0.02515,-0.36694,0.91846,2,51,181,80
4040,0.00366,-0.37109,0.95947,2,51,181,80
4060,0.26221,0.17456,0.98096,2,51,181,80
4080,0.03394,-0.19287,1.0378,2,51,181,80
4100,-0.22388,-0.4802300000000001,0.9082,2,51,181,80
4120,0.00391,-0.39526,0.97925,2,51,181,80
4140,-0.17578,-0.39868,0.92212,2,51,181,80
4160,-0.0083,-0.42163,0.95386,2,51,181,80
4180,0.26807,0.1687,0.98999,2,51,181,80
4200,0.00293,-0.39355,0.96655,2,51,181,80
4220,0.20068,0.35767,0.94556,2,51,181,80
4240,0.28394,0.25513,0.96973,2,51,181,80
4260,0.18872,0.33057,0.96289,2,51,181,80
4280,0.04077,-0.38818,0.95727,2,51,181,80
4300,-0.24658,-0.4436,0.92236,2,51,181,80
4320,0.20337,0.2771,0.96997,2,51,181,80
4340,0.13623,0.36865,0.94092,2,51,181,80
4360,0.16748,0.33398,0.95874,2,51,181,80
4380,-0.16699,-0.38989,0.9458,2,51,181,80
4400,0.30518,0.36694,0.90283,2,51,181,80
4420,0.21167,0.28125,0.97144,2,51,181,80
4440,-0.08252,-0.4231,0.92969,2,51,181,80
4460,0.18701,0.3335,0.96094,2,51,181,80
4480,0.02905,-0.36865,0.95508,2,51,181,80
4500,0.02441,-0.38355,0.95654,2,51,181,80
4520,-0.02051,-0.24658,1.0159,2,51,181,80
4540,-0.20581,-0.44678,0.90869,2,51,181,80
4560,-0.11768,-0.38355,0.96606,2,51,181,80
4580,0.16211,0.32739,0.94995,2,51,181,80
4600,0.02148,-0.34131,0.97559,2,51,181,80
4620,0.30737,0.25488,0.95142,2,51,181,80
4640,-0.14453,-0.41992,0.93335,2,51,181,80
4660,0.01343,-0.35498,0.96924,2,51,181,80
4680,0.09375,-0.23755,1.0051,2,51,181,80
4700,-0.17822,-0.39404,0.9563,2,51,181,80
4720,0.01001,-0.37964,0.97168,2,51,181,80
4740,-0.18237,-0.46777,0.8989299999999999,2,51,181,80
4760,0.15112,0.31055,0.96631,2,51,181,80
4780,-0.01929,-0.43823,0.95044,2,51,181,80
4800,0.02564,-0.38184,0.979,2,51,181,80
4820,0.30469,0.27441,0.93408,2,51,181,80
4840,-0.0061,-0.40259,0.95264,2,51,181,80
4860,0.22412,0.10254,1.02,2,51,181,80
4880,0.14063,0.28857,0.97607,2,51,181,80
4900,0.2915,0.31763,0.92822,2,51,181,80
4920,-0.16309,-0.40356,0.9375,2,51,181,80
4940,0.04224,-0.40918,0.95703,2,51,181,80
4960,0.1604,0.37109,0.95459,2,51,181,80
4980,0.26855,0.1731,0.98193,2,51,181,80
5000,0.35132,0.27173,0.92602,2,51,181,80
5020,0.0022,-0.3562,0.97339,2,51,181,80
5040,-0.16016,-0.43335,0.93091,2,51,181,80
5060,0.15161,0.32495,0.96167,2,51,181,80
5080,0.0712899999999999,-0.20117,0.97974,2,51,181,80
5100,-0.11279,-0.36182,0.96289,3,38,171,61
5120,0.07666,-0.22705,1.0144,3,38,171,61
5140,0.04443,-0.35523,0.97925,3,38,171,61
5160,0.16211,0.32739,0.94995,3,38,171,61
5180,0.03686,-0.36792,0.96338,3,38,171,61
5200,0.30225,0.3147,0.94312,3,38,171,61
5220,-0.16309,-0.40942,0.95386,3,38,171,61
5240,-0.03491,-0.36572,0.97412,3,38,171,61
5260,-0.17822,-0.39795,0.93359,3,38,171,61
5280,-0.01856,-0.44165,0.93579,3,38,171,61
5300,-0.0105,-0.37769,0.9624,3,38,171,61
5320,0.33472,0.22485,0.95264,3,38,171,61
5340,-0.1340299999999999,-0.37793,0.94824,3,38,171,61
5360,0.38574,0.11865,0.95532,3,38,171,61
5380,-0.04224,-0.27661,0.94092,3,38,171,61
5400,-0.18481,-0.41357,0.9292,3,38,171,61
5420,0.20142,0.27368,0.97095,3,38,171,61
5440,0.30469,0.29883,0.95581,3,38,171,61
5460,0.31714,0.37915,0.89697,3,38,171,61
5480,-0.20923,-0.40259,0.94165,3,38,171,61
5500,0.40308,0.11768,0.96191,3,38,171,61
5520,-0.02075,-0.48438,1.0737,3,38,171,61
5540,0.25391,0.35425,0.93872,3,38,171,61
5560,0.35889,0.26245,0.94434,3,38,171,61
5580,0.20093,0.35303,0.94165,3,38,171,61
5600,-0.01318,-0.35718,0.97754,3,38,171,61
5620,0.29956,0.33643,0.92334,3,38,171,61
5640,-0.03613,-0.38525,0.95972,3,38,171,61
5660,0.18335,0.33472,0.94678,3,38,171,61
5680,0.02026,-0.35523,0.98608,3,38,171,61
5700,-0.12378,-0.36426,0.9646,3,38,171,61
5720,-0.18799,-0.4082,0.94019,3,38,171,61
5740,-0.18457,-0.4118600000000001,0.91846,3,38,171,61
5760,0.00806,-0.38428,0.96094,3,38,171,61
5780,0.33154,0.25855,0.95093,3,38,171,61
5800,-0.14453,-0.41504,0.92871,3,38,171,61
5820,-0.04419,-0.4331100000000001,0.93384,3,38,171,61
5840,0.1377,0.33374,0.96118,3,38,171,61
5860,0.30664,0.16162,0.97754,3,38,171,61
5880,0.26074,0.17847,0.96875,3,38,171,61
5900,0.37061,0.21558,0.94263,3,38,171,61
5920,0.39648,0.12427,0.95776,3,38,171,61
5940,-0.00366,-0.33911,0.98755,3,38,171,61
5960,-0.05249,-0.43237,0.94434,3,38,171,61
5980,0.177,0.36035,0.94092,3,38,171,61
6000,-0.02051,-0.43921,0.93799,3,38,171,61
6020,0.2727,0.16626,0.94995,3,38,171,61
6040,0.02197,-0.41943,0.948,3,38,171,61
6060,0.1748,0.34497,0.95215,3,38,171,61
6080,0.31934,0.3352,0.927,3,38,171,61
6100,0.18213,0.34985,0.95825,3,38,171,61
6120,-0.20288,-0.32666,0.98852,3,38,171,61
6140,-0.05469,-0.43189,0.93652,3,38,171,61
6160,-0.14087,-0.42065,0.94116,3,38,171,61
6180,0.25366,0.15991,0.98804,3,38,171,61
6200,-0.19312,-0.44409,0.90991,3,38,171,61
6220,-0.0874,-0.44482,0.9248,3,38,171,61
6240,0.37573,0.11011,0.96973,3,38,171,61
6260,-0.1640599999999999,-0.40356,0.92651,3,38,171,61
6280,-0.18579,-0.40503,0.9331,3,38,171,61
6300,-0.05591,-0.43848,0.94434,3,38,171,61
6320,0.02783,-0.38306,0.96411,3,38,171,61
6340,-0.01489,-0.40015,0.93213,3,38,171,61
6360,0.29883,0.20068,0.97388,3,38,171,61
6380,0.33325,0.36548,0.90527,3,38,171,61
6400,0.1687,-0.20117,0.9939,3,38,171,61
6420,-0.0564,-0.4497100000000001,0.92578,3,38,171,61
6440,-0.17651,-0.40601,0.93188,3,38,171,61
6460,0.26343,0.17334,0.98218,3,38,171,61
6480,0.15112,0.31055,0.96631,3,38,171,61
6500,0.04541,-0.39648,0.96753,3,38,171,61
6520,-0.20654,-0.48438,0.92261,3,38,171,61
6540,-0.1789599999999999,-0.45557,0.91821,3,38,171,61
6560,-0.05395,-0.44775,0.93408,3,38,171,61
6580,0.31079,0.25806,0.93408,3,38,171,61
6600,0.00269,-0.44751,0.93018,3,38,171,61
6620,0.00073,-0.39648,0.96655,3,38,171,61
6640,0.01978,-0.37402,0.97437,3,38,171,61
6660,0.31763,0.31641,0.91846,3,38,171,61
6680,0.17456,0.36572,0.94214,3,38,171,61
6700,0.26294,0.17847,0.98511,3,38,171,61
6720,0.36841,0.20874,0.95288,3,38,171,61
6740,-0.17847,-0.396,0.93799,3,38,171,61
6760,0.21338,0.34106,0.95557,3,38,171,61
6780,-0.11426,-0.5151399999999999,0.8635200000000001,3,38,171,61
6800,0.29077,0.17334,0.95142,3,38,171,61
6820,0.04321,-0.40552,0.9585,3,38,171,61
6840,0.01904,-0.35474,0.98267,3,38,171,61
6860,-0.18335,-0.47998,0.90234,3,38,171,61
6880,0.01343,-0.40527,0.96045,3,38,171,61
6900,0.02148,-0.38525,0.97144,3,38,171,61
6920,-0.18628,-0.47681,0.90015,3,38,171,61
6940,0.04199,-0.37305,0.96875,3,38,171,61
6960,-0.16895,-0.47534,0.90259,3,38,171,61
6980,0.37231,0.14917,0.92944,3,38,171,61
7000,0.14477,0.34375,0.94678,3,38,171,61
7020,0.26953,0.18091,0.97998,3,38,171,61
7040,0.47778,0.36328,1.0244,3,38,171,61
7060,-0.06836,-0.41821,0.9458,3,38,171,61
7080,0.27124,0.18481,0.99121,3,38,171,61
7100,-0.146,-0.40088,0.9458,3,38,171,61
7120,0.03467,-0.24146,0.98438,3,38,171,61
7140,0.31811,0.38965,0.89575,3,38,171,61
7160,0.10449,-0.24048,1.0017,3,38,171,61
7180,0.02856,-0.36963,0.98291,3,38,171,61
7200,0.26953,0.1853,0.98706,3,38,171,61
7220,-0.20532,-0.47852,0.89307,3,38,171,61
7240,0.12915,0.27856,0.97144,3,38,171,61
7260,0.08325,-0.24146,1.0046,3,38,171,61
7280,-0.22168,-0.44605,0.9082,3,38,171,61
7300,0.03906,-0.37939,0.97315,3,38,171,61
7320,-0.15259,-0.41943,0.93457,3,38,171,61
7340,0.00366,-0.37109,0.95947,3,38,171,61
7360,-0.16016,-0.39233,0.94092,3,38,171,61
7380,0.27515,0.18286,0.97998,3,38,171,61
7400,-0.07153,-0.43042,0.96728,3,38,171,61
7420,-0.16187,-0.46387,0.89844,3,38,171,61
7440,-0.0415,-0.43115,0.94092,3,38,171,61
7460,0.18433,-0.17651,1.0522,4,41,160,76
7480,-0.12915,-0.36792,0.95898,4,41,160,76
7500,-0.0527299999999999,-0.42285,0.92578,4,41,160,76
7520,0.27295,0.17407,0.99609,4,41,160,76
7540,-0.12964,-0.37109,0.9624,4,41,160,76
7560,0.26953,0.17773,0.99194,4,41,160,76
7580,0.02295,-0.36157,0.97998,4,41,160,76
7600,0.26489,0.1687,0.97852,4,41,160,76
7620,0.03931,-0.354,0.97583,4,41,160,76
7640,-0.17847,-0.47778,0.8925799999999999,4,41,160,76
7660,0.0822799999999999,0.21973,1.0217,4,41,160,76
7680,0.0249,-0.27319,1.0076,4,41,160,76
7700,0.37817,0.1423299999999999,0.95898,4,41,160,76
7720,0.00342,-0.37329,0.979,4,41,160,76
7740,0.0354,-0.31543,1.04,4,41,160,76
7760,0.14063,0.28857,0.97607,4,41,160,76
7780,0.1294,0.40405,0.93115,4,41,160,76
7800,0.31934,0.29297,0.92773,4,41,160,76
7820,-0.13745,-0.42725,0.94946,4,41,160,76
7840,-0.2019,-0.42407,0.92041,4,41,160,76
7860,-0.16724,-0.42993,0.92529,4,41,160,76
7880,0.25855,0.16504,0.99219,4,41,160,76
7900,0.0527299999999999,-0.37939,0.96558,4,41,160,76
7920,0.01294,-0.38745,0.95459,4,41,160,76
7940,-0.21167,-0.42529,0.91065,4,41,160,76
7960,-0.0737299999999999,-0.39233,0.95581,4,41,160,76
7980,0.28711,0.1735799999999999,0.99072,4,41,160,76
8000,-0.15185,-0.46753,0.8964799999999999,4,41,160,76
8020,-0.21851,-0.37695,0.94165,4,41,160,76
8040,-0.1735799999999999,-0.41357,0.94067,4,41,160,76
8060,-0.20337,-0.4646,0.8959999999999999,4,41,160,76
8080,-0.15625,-0.38403,0.93506,4,41,160,76
8100,0.1704099999999999,0.36768,0.94409,4,41,160,76
8120,0.04443,-0.37915,0.99976,4,41,160,76
8140,-0.14844,-0.39722,0.95557,4,41,160,76
8160,0.2666,0.1748,0.98535,4,41,160,76
8180,0.39551,0.12109,0.95361,4,41,160,76
8200,0.02515,-0.37988,0.97437,4,41,160,76
8220,0.02661,-0.37451,0.96606,4,41,160,76
8240,0.03442,-0.40356,0.94824,4,41,160,76
8260,0.34375,0.23364,0.94434,4,41,160,76
8280,0.32666,0.24341,0.95215,4,41,160,76
8300,-0.06055,-0.45288,0.9353,4,41,160,76
8320,0.26831,0.1709,0.98828,4,41,160,76
8340,-0.17676,-0.40405,0.9231,4,41,160,76
8360,0.2749,0.19238,0.98267,4,41,160,76
8380,-0.05908,-0.45264,0.92578,4,41,160,76
8400,0.03272,-0.34229,1.0051,4,41,160,76
8420,0.20093,0.29004,0.97705,4,41,160,76
8440,0.02564,-0.39063,0.96362,4,41,160,76
8460,0.25977,0.15942,1.0083,4,41,160,76
8480,-0.16016,-0.4148,0.95337,4,41,160,76
8500,0.31909,0.31274,0.90625,4,41,160,76
8520,0.38428,0.1665,0.99902,4,41,160,76
8540,-0.14551,-0.41797,0.92358,4,41,160,76
8560,-0.22192,-0.49536,0.8710899999999999,4,41,160,76
8580,0.30664,0.28394,0.93945,4,41,160,76
8600,-0.21265,-0.48486,1.0061,4,41,160,76
8620,0.26538,0.16748,0.97583,4,41,160,76
8640,0.0332,-0.37134,0.95752,4,41,160,76
8660,0.0227,-0.4248,0.96216,4,41,160,76
8680,0.17944,0.3479,0.95215,4,41,160,76
8700,0.3728,0.2168,0.94312,4,41,160,76
8720,0.37378,0.21729,0.93237,4,41,160,76
8740,0.13648,0.37622,0.94141,4,41,160,76
8760,0.09985,-0.24023,1.0081,4,41,160,76
8780,0.04053,-0.38306,0.96435,4,41,160,76
8800,-0.06616,-0.44873,0.92871,4,41,160,76
8820,0.28345,0.15356,0.99536,4,41,160,76
8840,0.33814,0.33887,0.91309,4,41,160,76
8860,-0.25879,-0.31665,0.95264,4,41,160,76
8880,-0.34326,-0.38428,0.8606,4,41,160,76
8900,0.34473,0.26831,0.92895,4,41,160,76
8920,0.00537,-0.40649,0.97363,4,41,160,76
8940,0.32813,0.36133,0.9165,4,41,160,76
8960,0.27148,0.30395,0.96606,4,41,160,76
8980,0.22144,0.1059599999999999,0.99976,4,41,160,76
9000,-0.17602,-0.47656,0.89746,4,41,160,76
9020,-0.06567,-0.42358,0.95361,4,41,160,76
9040,0.01685,-0.35596,0.98315,4,41,160,76
9060,0.00415,-0.38818,0.96777,4,41,160,76
9080,0.17188,0.36377,0.94336,4,41,160,76
9100,0.27466,0.18286,0.99048,4,41,160,76
9120,-0.15332,-0.38696,0.94531,4,41,160,76
9140,-0.18726,-0.41309,0.96265,4,41,160,76
9160,0.2019,0.36548,0.93823,4,41,160,76
9180,-0.03686,-0.44336,0.9331,4,41,160,76
9200,-0.0957,-0.39648,0.9419,4,41,160,76
9220,0.3855,0.15381,0.96509,4,41,160,76
9240,-0.23267,-0.36255,0.9165,4,41,160,76
9260,0.03516,-0.37378,0.96582,4,41,160,76
9280,0.21509,0.30395,0.95752,4,41,160,76
9300,-0.1648,-0.44849,0.90991,4,41,160,76
9320,0.04297,-0.39819,0.93481,4,41,160,76
9340,0.25586,0.37549,0.95605,4,41,160,76
9360,0.29468,0.15161,0.97803,4,41,160,76
9380,0.21875,0.36157,0.95386,4,41,160,76
9400,0.31567,0.36011,0.90772,4,41,160,76
9420,0.03906,-0.31665,0.96753,4,41,160,76
9440,-0.21338,-0.40381,0.94409,4,41,160,76
9460,-0.02441,-0.42944,0.94507,4,41,160,76
9480,-0.0354,-0.39111,1.0181,4,41,160,76
9500,-0.16089,-0.43481,0.93774,4,41,160,76
9520,0.34473,0.26831,0.92895,4,41,160,76
9540,-0.21094,-0.5764199999999999,0.88403,4,41,160,76
9560,0.19165,0.29492,0.97363,4,41,160,76
9580,0.30859,0.28027,0.93897,4,41,160,76
9600,0.29614,0.29175,0.94629,4,41,160,76
9620,-0.02417,-0.43579,0.9419,4,41,160,76
9640,-0.01269,-0.4436,0.92773,4,41,160,76
9660,0.36084,0.2019,0.9397,4,41,160,76
9680,0.32739,0.19067,0.9602,4,41,160,76
9700,0.29785,0.1853,0.98096,4,41,160,76
9720,0.32398,0.37793,0.8967299999999999,4,41,160,76
9740,0.30225,0.15649,0.96924,4,41,160,76
9760,0.28613,0.31763,0.94922,5,48,184,80
9780,-0.13379,-0.36548,0.96753,5,48,184,80
9800,0.12451,-0.29541,1.0527,5,48,184,80
9820,-0.04883,-0.44287,0.93774,5,48,184,80
9840,0.03809,-0.39477,0.9602,5,48,184,80
9860,-0.03809,-0.43433,0.94702,5,48,184,80
9880,0.021,-0.37646,0.97803,5,48,184,80
9900,-0.13379,-0.4204100000000001,0.93408,5,48,184,80
9920,0.21191,0.28418,0.96362,5,48,184,80
9940,0.16724,0.37695,0.93677,5,48,184,80
9960,-0.15137,-0.36645,1.0566,5,48,184,80
9980,-0.2456,-0.46338,0.8823200000000001,5,48,184,80
10000,-0.03589,-0.4314,0.94873,5,48,184,80
10020,-0.07593,-0.4646,0.94458,5,48,184,80
10040,0.31689,0.18506,0.97192,5,48,184,80
10060,-0.20727,-0.40112,0.9458,5,48,184,80
10080,0.32251,0.38232,0.88794,5,48,184,80
10100,0.17017,0.36768,0.9458,5,48,184,80
10120,-0.17651,-0.40479,0.94409,5,48,184,80
10140,0.26904,0.1731,0.98804,5,48,184,80
10160,-0.0861799999999999,-0.38916,0.96948,5,48,184,80
10180,0.0376,-0.41626,0.9519,5,48,184,80
10200,0.32544,0.36011,0.91235,5,48,184,80
